GDELT Query,Article Language,Article Country,Article Date Original,Article Title,Article URL,original_language,By_Excel,By_LLM,Filter_Source,Excel_Match,LLM_Classification
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Portuguese,Brazil,20230913T194500Z,Application deliverers press companies after 120 days of trading,https://www.vermelho.org.br/2023/09/13/entregadores-de-aplicativos-pressionam-empresas-apos-120-dias-de-negociacao/,pt,False,True,LLM,,MAYBE
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Portuguese,Brazil,20230913T231500Z,Application drivers and deliverers do not reach consensus with companies to regulate the service,https://extra.globo.com/economia/emprego/noticia/2023/09/motoristas-e-entregadores-de-aplicativo-nao-chegam-a-consenso-com-empresas-para-regulamentacao-do-servico.ghtml,pt,False,True,LLM,,YES
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Russian,Russia,20230913T080000Z,There is no one to work in restaurants of Tatarstan - they run away from catering to couriers and IT,https://www.evening-kazan.ru/articles/v-restoranah-tatarstana-nekomu-rabotat-iz-obshchepita-ubegayut-v-kurery-i-it.html,ru,False,True,LLM,,MAYBE
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Russian,Russia,20230913T081500Z,"In Siberia, a profession is named , where a noticeable decrease in wages | Novosibirsk region",https://fedpress.ru/news/54/society/3267064,ru,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,,20230913T041500Z,Amazon plans higher pay for contracted delivery partners,https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/Amazon-plans-higher-pay-for-contracted-delivery-partners-44828596/,en,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230913T190000Z,Amazon says its increasing pay for contracted delivery drivers,https://news.yahoo.com/amazon-says-increasing-pay-contracted-174318264.html,en,True,False,Excel,Actions: pay; Actors: drivers,NO
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230913T230000Z,Amazon says it increasing pay for contracted delivery drivers,https://www.kplctv.com/2023/09/13/amazon-says-its-increasing-pay-contracted-delivery-drivers/,en,True,False,Excel,Actions: pay; Actors: drivers,NO
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),English,United States,20230913T211500Z,Hundreds of Blue Cross Blue Shield of Michigan workers strike,https://www.wnem.com/2023/09/13/hundreds-blue-cross-blue-shield-michigan-workers-strike/,en,True,False,Excel,Actions: strike; Actors: workers,NO
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),English,United States,20230913T114500Z,"How technologies are helping shape surge of worker strikes in US - WEIS | Local & Area News , Sports , & Weather",https://weisradio.com/2023/09/13/how-technologies-are-helping-shape-surge-of-worker-strikes-in-us/,en,False,True,LLM,,MAYBE
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),English,United States,20230913T154500Z,How technologies are helping shape surge of worker strikes in US,https://www.woad.com/syndicated-article/?id=1525949,en,False,True,LLM,,MAYBE
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),English,United States,20230913T154500Z,"More than 1 , 000 UAW workers strike at Blue Cross Blue Shield",https://www.crainsdetroit.com/health-care/more-1000-uaw-workers-strike-blue-cross-blue-shield,en,True,False,Excel,Actions: strike; Actors: workers,NO
Bolt,English,United States,20230914T114500Z,Column : Speedbumps on Electric Avenue,https://www.themorningsun.com/2023/09/14/column-speedbumps-on-electric-avenue/,en,False,True,LLM,,MAYBE
Cabify,Spanish,Argentina,20230914T001500Z,Tucumán puts a brake on Uber: blocking the application and millionaire fines for those who use it,https://www.clarin.com/sociedad/tucuman-pone-freno-uber-bloqueo-aplicacion-multas-millonarias-usen_0_ireLL67SUr.html,es,False,True,LLM,,MAYBE
Uber,English,United Kingdom,20230914T061500Z,Cambridgeshire : Taxi drivers urged to join fight for fair pay,https://www.huntspost.co.uk/news/23784563.cambridgeshire-taxi-drivers-urged-join-fight-fair-pay/,en,True,False,Excel,Actions: pay; Actors: drivers,NO
Uber,English,United States,20230914T060000Z,Dallas Love Field Airport rideshare pickup changes,https://www.wfaa.com/article/news/local/where-you-can-catch-an-uber-at-dallas-love-field-is-changing/287-a6614547-20e4-4abc-822d-594bdd0f3fa0,en,False,True,LLM,,MAYBE
Uber,English,South Africa,20230914T121500Z,Rejected and betrayed ?: Uber driver saves MaMkhize day [ watch ],https://www.thesouthafrican.com/lifestyle/celeb-news/rejected-and-betrayed-uber-driver-saves-mamkhizes-day-watch-breaking-14-september-2023/,en,False,True,LLM,,MAYBE
Uber,English,United Kingdom,20230914T103000Z,South Yorkshire taxi drivers urged to join legal claim for  fair pay,https://www.thestar.co.uk/business/south-yorkshire-taxi-drivers-urged-to-join-legal-claim-for-fair-pay-against-uber-rival-veezu-4334830,en,True,False,Excel,Actions: pay; Actors: drivers,NO
Uber,English,United States,20230914T094500Z,Breaking out from the Dome // The Observer,https://ndsmcobserver.com/2023/09/breaking-out-from-the-dome/,en,False,True,LLM,,MAYBE
Uber,English,United States,20230914T111500Z,The $1 ride that costs Metro $43 . Why some want to keep it going,https://www.aol.com/news/1-ride-costs-metro-43-100025692.html,en,False,True,LLM,,MAYBE
Uber,English,United Kingdom,20230914T133000Z,Dodging death and immigration officers : 12 hours as a London fast - food rider – and all for £40,https://www.theguardian.com/global-development/2023/sep/14/dodging-death-and-immigration-officers-12-hours-as-a-london-fast-food-rider-and-all-for-40,en,False,True,LLM,,MAYBE
Uber,English,Canada,20230914T021500Z,Riide taxi at odds with Saskatoon airport,https://saskatoon.ctvnews.ca/mobile/cab-company-banned-from-saskatoon-airport-1.6560551,en,False,True,LLM,,MAYBE
Uber,English,Australia,20230914T043000Z,"Bernie Sanders : Dont just get angry , get organised",https://www.greenleft.org.au/content/bernie-sanders-dont-just-get-angry-get-organised,en,False,True,LLM,,MAYBE
Uber,English,United States,20230915T000000Z,Uber to appeal Brazil court $205 mln fine for irregular labor relations,https://www.reuters.com/technology/uber-appeal-brazil-courts-205-mln-fine-irregular-labor-relations-2023-09-14/,en,True,False,Excel,Actions: court; Actors: labor,NO
Uber,English,United Kingdom,20230914T144500Z,Outrage as multimillionaire calls for 200k to lose jobs to put workers in their place | World | News,https://www.express.co.uk/news/world/1812855/tim-gurner-unemployment-apology,en,False,True,LLM,,MAYBE
Just Eat,Chinese,Taiwan,20230914T060000Z,"Ryqingde called upon the American industry: if the trade is over, 6 million will bring the family to fight for the price.",https://newtalk.tw/news/view/2023-09-14/888401,zh,False,True,LLM,,MAYBE
Ola,Turkish,Turkey,20230914T130000Z,ITTIF ICTIVE (M?),https://dogruhaber.com.tr/haber/963562-ittifak-bitti-mi/,tr,False,True,LLM,,MAYBE
Doordash,English,United States,20230914T040000Z,DoorDash Drama : Florida Teen Catches Spit - tastic Surprise on Camera,https://96krock.com/2023/09/13/doordash-drama-florida-teen-catches-spit-tastic-surprise-on-camera/,en,False,True,LLM,,MAYBE
Instacart,English,United States,20230914T121500Z,Instacart Grocery Partnerships Are No Free Lunch,https://www.wsj.com/business/retail/instacarts-grocery-partnerships-are-no-free-lunch-5928bd4c,en,False,True,LLM,,MAYBE
Instacart,English,,20230914T130000Z,Instacart Was All About Grocery Delivery . No Longer,https://biztoc.com/x/cd31a7e6a0734fc3,en,False,True,LLM,,MAYBE
Grab,English,United States,20230914T193000Z,Support WFIT,https://www.wfit.org/support-wfit,en,False,True,LLM,,MAYBE
Grab,English,United States,20230914T021500Z,"Grab , GoTo May Face New Rules as Singapore Reviews Ride Hailing Industry",https://www.bloomberg.com/news/articles/2023-09-14/grab-goto-may-face-new-rules-as-singapore-reviews-ride-industry,en,False,True,LLM,,MAYBE
Yandex,Russian,Russia,20230914T140000Z,In Germany drew attention to the desperate situation of the APU,https://www.pravda.ru/news/world/1885953-germanija/,ru,False,True,LLM,,MAYBE
Delivery Club,Spanish,Spain,20230914T204500Z,"Amanda Gutiérrez, president of FUTPRO: Spain has made a world ridiculous for not being able to protect Jenni",https://www.elperiodico.com/es/deportes/20230914/amanda-gutierrez-presidenta-futpro-espana-92093558,es,False,True,LLM,,MAYBE
gig economy,English,United States,20230914T043000Z,"Grab , GoTo May Face New Rules as Singapore Reviews Ride Industry",https://finance.yahoo.com/news/grab-goto-may-face-rules-013525278.html,en,False,True,LLM,,MAYBE
gig economy,English,United States,20230914T193000Z,What worse than a  toxic  workplace ? One that gaslights employees,https://phys.org/news/2023-09-worse-toxic-workplace-gaslights-employees.html,en,False,True,LLM,,MAYBE
gig economy,English,United States,20230914T021500Z,Loopholes costing you cash,https://www.miragenews.com/loopholes-costing-you-cash-1084084/,en,False,True,LLM,,MAYBE
platform labour,Norwegian,Norway,20230914T114500Z,Full drama in Trondheim – no one has given up,https://www.vg.no/nyheter/innenriks/i/rljEnA/fullt-drama-i-trondheim-ingen-har-gitt-opp,nb,False,True,LLM,,MAYBE
platform labour,English,Vietnam,20230914T210000Z,Kick starting a new two wheeler race – Talk Vietnam,https://www.talkvietnam.com/tag/kick-starting-a-new-two-wheeler-race/,en,False,True,LLM,,MAYBE
platform labour,Chinese,China,20230914T003000Z,"Morning news, new rules for the management of national companies! QQQ platform punished.",http://www.stcn.com/article/detail/978813.html,zh,False,True,LLM,,MAYBE
platform labour,Chinese,China,20230914T204500Z,The car strike hit the spot.,https://www.bbtnews.com.cn/2023/0915/489370.shtml,zh,False,True,LLM,,MAYBE
platform workers,Chinese,China,20230914T093000Z,_ China Gansu Network,http://news.gscn.com.cn/system/2023/09/14/013025380.shtml,zh,False,True,LLM,,MAYBE
platform workers,Chinese,China,20230914T100000Z,• Development _ industry _ country,https://www.sohu.com/a/720470257_429139?edtsign=852BA756B58847D66E6F80EFB5DC2CC4F85F6C6E&edtcode=v1kPcsuVpwONqQTmI9mDPg==&scm=1103.plate:282:0.0.1_1.0&ace=8D2709AADCF8334449D9F97BA1CF07465A89591F&code=l9ilvv3tqw,zh,False,True,LLM,,MAYBE
platform workers,Chinese,China,20230914T093000Z,_ South Network,https://www.southcn.com/node_07e973c1a3/8b98c341aa.shtml,zh,False,True,LLM,,MAYBE
platform workers,Chinese,China,20230914T090000Z,_ The New Wave,https://news.sina.com.cn/gov/xlxw/2023-09-14/doc-imzmsfwk3271897.shtml,zh,False,True,LLM,,MAYBE
platform workers,Spanish,Spain,20230914T120000Z,The Detroit Hall shows its developments under the threat of strike in the US sector.,https://www.heraldo.es/noticias/motor/2023/09/14/salon-detroit-novedades-amenaza-huelga-sector-ee-uu-1677807.html,es,False,True,LLM,,MAYBE
food delivery,Korean,South Korea,20230914T023000Z,BTS Nation...,https://tenasia.hankyung.com/topic/article/2023091485744,ko,False,True,LLM,,MAYBE
food delivery,Azerbaijani,Azerbaijan,20230914T073000Z,Important step...,https://www.yeniazerbaycan.com/Siyaset_e90010_az.html,az,False,True,LLM,,MAYBE
worker protest,English,Australia,20230914T081500Z,"Union workers march , demanding better health and safety",https://www.yasstribune.com.au/story/8350265/union-workers-march-demanding-better-health-and-safety/?cs=14264,en,True,False,Excel,"Actions: demand, march; Actors: Union, workers",NO
worker protest,English,Pakistan,20230914T003000Z,Margot Robbie joins Picket Line months after Barbie success,https://www.thenews.com.pk/latest/1109576-margot-robbie-joins-picket-line-months-after-barbies-success,en,False,True,LLM,,MAYBE
worker protest,English,Germany,20230914T130000Z,A1 Hrvatska hit by industrial dispute,https://www.broadbandtvnews.com/2023/09/14/a1-hrvatska-hit-by-industrial-dispute/,en,False,True,LLM,,MAYBE
worker protest,English,United States,20230914T183000Z,"Looming health care walkout , Kaiser strike authorized by unions in 4 states ; 3 more may follow",https://news.yahoo.com/looming-health-care-walkout-kaiser-180130630.html,en,True,False,Excel,"Actions: strike, walkout; Actors: union",NO
worker protest,Spanish,Spain,20230914T230000Z,Post cleaning workers refuse to pay their company late,https://www.europapress.es/cantabria/noticia-trabajadoras-limpieza-correos-rechazan-empresa-pague-retraso-20230914202146.html,es,True,False,Excel,Actions: pay; Actors: workers,NO
worker protest,Spanish,Spain,20230914T203000Z,"Post cleaning workers refuse to have their company ""pay late""",https://cronicadecantabria.com/cr/las-trabajadoras-de-la-limpieza-de-correos-rechazan-que-su-empresa-pague-con-retraso/,es,True,False,Excel,Actions: pay; Actors: workers,NO
worker protest,English,Syria,20230914T144500Z,Algeria : Halt Assault on Fundamental Freedoms,https://www.hrw.org/news/2023/09/14/algeria-halt-assault-fundamental-freedoms,en,False,True,LLM,,MAYBE
worker protest,English,United States,20230914T231500Z,Kaiser employees authorize strike ; Fresno walkout could occur as soon Oct . 1,https://thebusinessjournal.com/kaiser-employees-authorize-strike-fresno-walkout-could-occur-as-soon-oct-1/,en,True,False,Excel,"Actions: strike, walkout; Actors: employees",NO
worker protest,Korean,South Korea,20230914T111500Z,U.S. Car Nozo strikes a high... 15 days when negotiated,https://www.hankookilbo.com/News/Read/A2023091415210004830,ko,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,,20230914T150000Z,Os / Andre / Cellular App,http://www.radyokabayan.com/pcsoft/zue5o.html,zh,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230914T081500Z,"After Li Jia Qi was arrested, the netizens began to think: How long has it been since the increase? _ Work _ Microblogging _ Wage Reduction",https://www.sohu.com/a/720454394_100001551?scm=1103.plate:542:0.0.1_1.0,zh,False,True,LLM,,MAYBE
Grab  (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Spanish,Argentina,20230914T183000Z,Artificial Intelligence: Will it facilitate or eradicate the...,http://www.taringa.net/+offtopic/inteligencia-artificial-facilitara-o-erradica-el-trabajo-humano_59yus4,es,False,True,LLM,,MAYBE
Grab  (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230915T000000Z,A multi-terrestrial out-box to collect service fees from riders is controversial.,https://www.workercn.cn/c/2023-09-15/7982180.shtml,zh,True,False,Excel,Actions: trial; Actors: riders,NO
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Macedonian,Germany,20230914T111500Z,Hands in Despair – DW – 14.09.2023,https://www.dw.com/mk/fotografija-na-denot-race-na-ocajot/a-66807035,mk,False,True,LLM,,MAYBE
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United Kingdom,20230914T094500Z,Moment McDonald faces a  delivery disaster  as mountains of bags for customers pile up in the backroom,https://www.dailymail.co.uk/femail/article-12509233/McDonalds-delivery-disaster-bags-pile-London.html,en,False,True,LLM,,MAYBE
